"66/5","162/5",0
"72/5","162/5",0
"78/5","162/5",0
"84/5","162/5",0
18,"162/5",0
"96/5","162/5",0
"102/5","162/5",0
"108/5","162/5",0
"114/5","162/5",0
24,"162/5",0
"126/5","162/5",0
"132/5","162/5",0
"138/5","162/5",0
"144/5","162/5",0
30,"162/5",0
"156/5","162/5",0
"162/5","162/5",0
"168/5","162/5",0
"174/5","162/5",0
36,"162/5",0
"186/5","162/5",0
"192/5","162/5",0
"198/5","162/5",0
"204/5","162/5",0
42,"162/5",0
"216/5","162/5",0
"222/5","162/5",0
"228/5","162/5",0
"234/5","162/5",0
48,"162/5",0
"246/5","162/5",0
"252/5","162/5",0
"258/5","162/5",0
"264/5","162/5",0
54,"162/5",0
"276/5","162/5",0
"282/5","162/5",0
"288/5","162/5",0
"294/5","162/5",0
60,"162/5",0
0,"168/5",0
"6/5","168/5",0
"12/5","168/5",0
"18/5","168/5",0
"24/5","168/5",0
6,"168/5",0
"36/5","168/5",0
"42/5","168/5",0
"48/5","168/5",0
"54/5","168/5",0
12,"168/5",0
"66/5","168/5",0
"72/5","168/5",0
"78/5","168/5",0
"84/5","168/5",0
18,"168/5",0
"96/5","168/5",0
"102/5","168/5",0
"108/5","168/5",0
"114/5","168/5",0
24,"168/5",0
"126/5","168/5",0
"132/5","168/5",0
"138/5","168/5",0
"144/5","168/5",0
30,"168/5",0
"156/5","168/5",0
"162/5","168/5",0
"168/5","168/5",0
"174/5","168/5",0
36,"168/5",0
"186/5","168/5",0
"192/5","168/5",0
"198/5","168/5",0
"204/5","168/5",0
42,"168/5",0
"216/5","168/5",0
"222/5","168/5",0
"228/5","168/5",0
"234/5","168/5",0
48,"168/5",0
"246/5","168/5",0
"252/5","168/5",0
"258/5","168/5",0
"264/5","168/5",0
54,"168/5",0
"276/5","168/5",0
"282/5","168/5",0
"288/5","168/5",0
"294/5","168/5",0
60,"168/5",0
0,"174/5",0
"6/5","174/5",0
"12/5","174/5",0
"18/5","174/5",0
"24/5","174/5",0
6,"174/5",0
"36/5","174/5",0
"42/5","174/5",0
"48/5","174/5",0
"54/5","174/5",0
12,"174/5",0
"66/5","174/5",0
"72/5","174/5",0
"78/5","174/5",0
"84/5","174/5",0
18,"174/5",0
"96/5","174/5",0
"102/5","174/5",0
"108/5","174/5",0
"114/5","174/5",0
24,"174/5",0
"126/5","174/5",0
"132/5","174/5",0
"138/5","174/5",0
"144/5","174/5",0
30,"174/5",0
"156/5","174/5",0
"162/5","174/5",0
"168/5","174/5",0
"174/5","174/5",0
36,"174/5",0
"186/5","174/5",0
"192/5","174/5",0
"198/5","174/5",0
"204/5","174/5",0
42,"174/5",0
"216/5","174/5",0
"222/5","174/5",0
"228/5","174/5",0
"234/5","174/5",0
48,"174/5",0
"246/5","174/5",0
"252/5","174/5",0
"258/5","174/5",0
"264/5","174/5",0
54,"174/5",0
"276/5","174/5",0
"282/5","174/5",0
"288/5","174/5",0
"294/5","174/5",0
60,"174/5",0
0,36,0
"6/5",36,0
"12/5",36,0
"18/5",36,0
"24/5",36,0
6,36,0
"36/5",36,0
"42/5",36,0
"48/5",36,0
"54/5",36,0
12,36,0
"66/5",36,0
"72/5",36,0
"78/5",36,0
"84/5",36,0
18,36,0
"96/5",36,0
"102/5",36,0
"108/5",36,0
"114/5",36,0
24,36,0
"126/5",36,0
"132/5",36,0
"138/5",36,0
"144/5",36,0
30,36,0
"156/5",36,0
"162/5",36,0
"168/5",36,0
"174/5",36,0
36,36,0
"186/5",36,0
"192/5",36,0
"198/5",36,0
"204/5",36,0
42,36,0
"216/5",36,0
"222/5",36,0
"228/5",36,0
"234/5",36,0
48,36,0
"246/5",36,0
"252/5",36,0
"258/5",36,0
"264/5",36,0
54,36,0
"276/5",36,0
"282/5",36,0
"288/5",36,0
"294/5",36,0
60,36,0
0,"186/5",0
"6/5","186/5",0
"12/5","186/5",0
"18/5","186/5",0
"24/5","186/5",0
6,"186/5",0
"36/5","186/5",0
"42/5","186/5",0
"48/5","186/5",0
"54/5","186/5",0
12,"186/5",0
"66/5","186/5",0
"72/5","186/5",0
"78/5","186/5",0
"84/5","186/5",0
18,"186/5",0
"96/5","186/5",0
"102/5","186/5",0
"108/5","186/5",0
"114/5","186/5",0
24,"186/5",0
"126/5","186/5",0
"132/5","186/5",0
"138/5","186/5",0
"144/5","186/5",0
30,"186/5",0
"156/5","186/5",0
"162/5","186/5",0
"168/5","186/5",0
"174/5","186/5",0
36,"186/5",0
"186/5","186/5",0
"192/5","186/5",0
"198/5","186/5",0
"204/5","186/5",0
42,"186/5",0
"216/5","186/5",0
"222/5","186/5",0
"228/5","186/5",0
"234/5","186/5",0
48,"186/5",0
"246/5","186/5",0
"252/5","186/5",0
"258/5","186/5",0
"264/5","186/5",0
54,"186/5",0
"276/5","186/5",0
"282/5","186/5",0
"288/5","186/5",0
"294/5","186/5",0
60,"186/5",0
0,"192/5",0
"6/5","192/5",0
"12/5","192/5",0
"18/5","192/5",0
"24/5","192/5",0
6,"192/5",0
"36/5","192/5",0
"42/5","192/5",0
"48/5","192/5",0
"54/5","192/5",0
12,"192/5",0
"66/5","192/5",0
"72/5","192/5",0
"78/5","192/5",0
"84/5","192/5",0
18,"192/5",0
"96/5","192/5",0
"102/5","192/5",0
"108/5","192/5",0
"114/5","192/5",0
24,"192/5",0
"126/5","192/5",0
"132/5","192/5",0
"138/5","192/5",0
"144/5","192/5",0
30,"192/5",0
"156/5","192/5",0
"162/5","192/5",0
"168/5","192/5",0
"174/5","192/5",0
36,"192/5",0
"186/5","192/5",0
"192/5","192/5",0
"198/5","192/5",0
"204/5","192/5",0
42,"192/5",0
"216/5","192/5",0
"222/5","192/5",0
"228/5","192/5",0
"234/5","192/5",0
48,"192/5",0
"246/5","192/5",0
"252/5","192/5",0
"258/5","192/5",0
"264/5","192/5",0
54,"192/5",0
"276/5","192/5",0
"282/5","192/5",0
"288/5","192/5",0
"294/5","192/5",0
60,"192/5",0
0,"198/5",0
"6/5","198/5",0
"12/5","198/5",0
"18/5","198/5",0
"24/5","198/5",0
6,"198/5",0
"36/5","198/5",0
"42/5","198/5",0
"48/5","198/5",0
"54/5","198/5",0
12,"198/5",0
"66/5","198/5",0
"72/5","198/5",0
"78/5","198/5",0
"84/5","198/5",0
18,"198/5",0
"96/5","198/5",0
"102/5","198/5",0
"108/5","198/5",0
"114/5","198/5",0
24,"198/5",0
"126/5","198/5",0
"132/5","198/5",0
"138/5","198/5",0
"144/5","198/5",0
30,"198/5",0
"156/5","198/5",0
"162/5","198/5",0
"168/5","198/5",0
"174/5","198/5",0
36,"198/5",0
"186/5","198/5",0
"192/5","198/5",0
"198/5","198/5",0
"204/5","198/5",0
42,"198/5",0
"216/5","198/5",0
"222/5","198/5",0
"228/5","198/5",0
"234/5","198/5",0
48,"198/5",0
"246/5","198/5",0
"252/5","198/5",0
"258/5","198/5",0
"264/5","198/5",0
54,"198/5",0
"276/5","198/5",0
"282/5","198/5",0
"288/5","198/5",0
"294/5","198/5",0
60,"198/5",0
0,"204/5",0
"6/5","204/5",0
"12/5","204/5",0
"18/5","204/5",0
"24/5","204/5",0
6,"204/5",0
"36/5","204/5",0
"42/5","204/5",0
"48/5","204/5",0
"54/5","204/5",0
12,"204/5",0
"66/5","204/5",0
"72/5","204/5",0
"78/5","204/5",0
"84/5","204/5",0
18,"204/5",0
"96/5","204/5",0
"102/5","204/5",0
"108/5","204/5",0
"114/5","204/5",0
24,"204/5",0
"126/5","204/5",0
"132/5","204/5",0
"138/5","204/5",0
"144/5","204/5",0
30,"204/5",0
"156/5","204/5",0
"162/5","204/5",0
"168/5","204/5",0
"174/5","204/5",0
36,"204/5",0
"186/5","204/5",0
"192/5","204/5",0
"198/5","204/5",0
"204/5","204/5",0
42,"204/5",0
"216/5","204/5",0
"222/5","204/5",0
"228/5","204/5",0
"234/5","204/5",0
48,"204/5",0
"246/5","204/5",0
"252/5","204/5",0
"258/5","204/5",0
"264/5","204/5",0
54,"204/5",0
"276/5","204/5",0
"282/5","204/5",0
"288/5","204/5",0
"294/5","204/5",0
60,"204/5",0
0,42,0
"6/5",42,0
"12/5",42,0
"18/5",42,0
"24/5",42,0
6,42,0
"36/5",42,0
"42/5",42,0
"48/5",42,0
"54/5",42,0
12,42,0
"66/5",42,0
"72/5",42,0
"78/5",42,0
"84/5",42,0
18,42,0
"96/5",42,0
"102/5",42,0
"108/5",42,0
"114/5",42,0
24,42,0
"126/5",42,0
"132/5",42,0
"138/5",42,0
"144/5",42,0
30,42,0
"156/5",42,0
"162/5",42,0
"168/5",42,0
"174/5",42,0
36,42,0
"186/5",42,0
"192/5",42,0
"198/5",42,0
"204/5",42,0
42,42,0
"216/5",42,0
"222/5",42,0
"228/5",42,0
"234/5",42,0
48,42,0
"246/5",42,0
"252/5",42,0
"258/5",42,0
"264/5",42,0
54,42,0
"276/5",42,0
"282/5",42,0
"288/5",42,0
"294/5",42,0
60,42,0
0,"216/5",0
"6/5","216/5",0
"12/5","216/5",0
"18/5","216/5",0
"24/5","216/5",0
6,"216/5",0
"36/5","216/5",0
"42/5","216/5",0
"48/5","216/5",0
"54/5","216/5",0
12,"216/5",0
"66/5","216/5",0
"72/5","216/5",0
"78/5","216/5",0
"84/5","216/5",0
18,"216/5",0
"96/5","216/5",0
"102/5","216/5",0
"108/5","216/5",0
"114/5","216/5",0
24,"216/5",0
"126/5","216/5",0
"132/5","216/5",0
"138/5","216/5",0
"144/5","216/5",0
30,"216/5",0
"156/5","216/5",0
"162/5","216/5",0
"168/5","216/5",0
"174/5","216/5",0
36,"216/5",0
"186/5","216/5",0
"192/5","216/5",0
"198/5","216/5",0
"204/5","216/5",0
42,"216/5",0
"216/5","216/5",0
"222/5","216/5",0
"228/5","216/5",0
"234/5","216/5",0
48,"216/5",0
"246/5","216/5",0
"252/5","216/5",0
"258/5","216/5",0
"264/5","216/5",0
54,"216/5",0
"276/5","216/5",0
"282/5","216/5",0
"288/5","216/5",0
"294/5","216/5",0
60,"216/5",0
0,"222/5",0
"6/5","222/5",0
"12/5","222/5",0
"18/5","222/5",0
"24/5","222/5",0
6,"222/5",0
"36/5","222/5",0
"42/5","222/5",0
"48/5","222/5",0
"54/5","222/5",0
12,"222/5",0
"66/5","222/5",0
"72/5","222/5",0
"78/5","222/5",0
"84/5","222/5",0
18,"222/5",0
"96/5","222/5",0
"102/5","222/5",0
"108/5","222/5",0
"114/5","222/5",0
24,"222/5",0
"126/5","222/5",0
"132/5","222/5",0
"138/5","222/5",0
"144/5","222/5",0
30,"222/5",0
"156/5","222/5",0
"162/5","222/5",0
"168/5","222/5",0
"174/5","222/5",0
36,"222/5",0
"186/5","222/5",0
"192/5","222/5",0
"198/5","222/5",0
"204/5","222/5",0
42,"222/5",0
"216/5","222/5",0
"222/5","222/5",0
"228/5","222/5",0
"234/5","222/5",0
48,"222/5",0
"246/5","222/5",0
"252/5","222/5",0
"258/5","222/5",0
"264/5","222/5",0
54,"222/5",0
"276/5","222/5",0
"282/5","222/5",0
"288/5","222/5",0
"294/5","222/5",0
60,"222/5",0
0,"228/5",0
"6/5","228/5",0
"12/5","228/5",0
"18/5","228/5",0
"24/5","228/5",0
6,"228/5",0
"36/5","228/5",0
"42/5","228/5",0
"48/5","228/5",0
"54/5","228/5",0
12,"228/5",0
"66/5","228/5",0
"72/5","228/5",0
"78/5","228/5",0
"84/5","228/5",0
18,"228/5",0
"96/5","228/5",0
"102/5","228/5",0
"108/5","228/5",0
"114/5","228/5",0
24,"228/5",0
"126/5","228/5",0
"132/5","228/5",0
"138/5","228/5",0
"144/5","228/5",0
30,"228/5",0
"156/5","228/5",0
"162/5","228/5",0
"168/5","228/5",0
"174/5","228/5",0
36,"228/5",0
"186/5","228/5",0
"192/5","228/5",0
"198/5","228/5",0
"204/5","228/5",0
42,"228/5",0
"216/5","228/5",0
"222/5","228/5",0
"228/5","228/5",0
"234/5","228/5",0
48,"228/5",0
"246/5","228/5",0
"252/5","228/5",0
"258/5","228/5",0
"264/5","228/5",0
54,"228/5",0
"276/5","228/5",0
"282/5","228/5",0
"288/5","228/5",0
"294/5","228/5",0
60,"228/5",0
0,"234/5",0
"6/5","234/5",0
"12/5","234/5",0
"18/5","234/5",0
"24/5","234/5",0
6,"234/5",0
"36/5","234/5",0
"42/5","234/5",0
"48/5","234/5",0
"54/5","234/5",0
12,"234/5",0
"66/5","234/5",0
"72/5","234/5",0
"78/5","234/5",0
"84/5","234/5",0
18,"234/5",0
"96/5","234/5",0
"102/5","234/5",0
"108/5","234/5",0
"114/5","234/5",0
24,"234/5",0
"126/5","234/5",0
"132/5","234/5",0
"138/5","234/5",0
"144/5","234/5",0
30,"234/5",0
"156/5","234/5",0
"162/5","234/5",0
"168/5","234/5",0
"174/5","234/5",0
36,"234/5",0
"186/5","234/5",0
"192/5","234/5",0
"198/5","234/5",0
"204/5","234/5",0
42,"234/5",0
"216/5","234/5",0
"222/5","234/5",0
"228/5","234/5",0
"234/5","234/5",0
48,"234/5",0
"246/5","234/5",0
"252/5","234/5",0
"258/5","234/5",0
"264/5","234/5",0
54,"234/5",0
"276/5","234/5",0
"282/5","234/5",0
"288/5","234/5",0
"294/5","234/5",0
60,"234/5",0
0,48,0
"6/5",48,0
"12/5",48,0
"18/5",48,0
"24/5",48,0
6,48,0
"36/5",48,0
"42/5",48,0
"48/5",48,0
"54/5",48,0
12,48,0
"66/5",48,0
"72/5",48,0
"78/5",48,0
"84/5",48,0
18,48,0
"96/5",48,0
"102/5",48,0
"108/5",48,0
"114/5",48,0
24,48,0
"126/5",48,0
"132/5",48,0
"138/5",48,0
"144/5",48,0
30,48,0
"156/5",48,0
"162/5",48,0
"168/5",48,0
"174/5",48,0
36,48,0
"186/5",48,0
"192/5",48,0
"198/5",48,0
"204/5",48,0
42,48,0
"216/5",48,0
"222/5",48,0
"228/5",48,0
"234/5",48,0
48,48,0
"246/5",48,0
"252/5",48,0
"258/5",48,0
"264/5",48,0
54,48,0
"276/5",48,0
"282/5",48,0
"288/5",48,0
"294/5",48,0
60,48,0
0,"246/5",0
"6/5","246/5",0
"12/5","246/5",0
"18/5","246/5",0
"24/5","246/5",0
6,"246/5",0
"36/5","246/5",0
"42/5","246/5",0
"48/5","246/5",0
"54/5","246/5",0
12,"246/5",0
"66/5","246/5",0
"72/5","246/5",0
"78/5","246/5",0
"84/5","246/5",0
18,"246/5",0
"96/5","246/5",0
"102/5","246/5",0
"108/5","246/5",0
"114/5","246/5",0
24,"246/5",0
"126/5","246/5",0
"132/5","246/5",0
"138/5","246/5",0
"144/5","246/5",0
30,"246/5",0
"156/5","246/5",0
"162/5","246/5",0
"168/5","246/5",0
"174/5","246/5",0
36,"246/5",0
"186/5","246/5",0
"192/5","246/5",0
"198/5","246/5",0
"204/5","246/5",0
42,"246/5",0
"216/5","246/5",0
"222/5","246/5",0
"228/5","246/5",0
"234/5","246/5",0
48,"246/5",0
"246/5","246/5",0
"252/5","246/5",0
"258/5","246/5",0
"264/5","246/5",0
54,"246/5",0
"276/5","246/5",0
"282/5","246/5",0
"288/5","246/5",0
"294/5","246/5",0
60,"246/5",0
0,"252/5",0
"6/5","252/5",0
"12/5","252/5",0
"18/5","252/5",0
"24/5","252/5",0
6,"252/5",0
"36/5","252/5",0
"42/5","252/5",0
"48/5","252/5",0
"54/5","252/5",0
12,"252/5",0
"66/5","252/5",0
"72/5","252/5",0
"78/5","252/5",0
"84/5","252/5",0
18,"252/5",0
"96/5","252/5",0
"102/5","252/5",0
"108/5","252/5",0
"114/5","252/5",0
24,"252/5",0
"126/5","252/5",0
"132/5","252/5",0
"138/5","252/5",0
"144/5","252/5",0
30,"252/5",0
"156/5","252/5",0
"162/5","252/5",0
"168/5","252/5",0
"174/5","252/5",0
36,"252/5",0
"186/5","252/5",0
"192/5","252/5",0
"198/5","252/5",0
"204/5","252/5",0
42,"252/5",0
"216/5","252/5",0
"222/5","252/5",0
"228/5","252/5",0
"234/5","252/5",0
48,"252/5",0
"246/5","252/5",0
"252/5","252/5",0
"258/5","252/5",0
"264/5","252/5",0
54,"252/5",0
"276/5","252/5",0
"282/5","252/5",0
"288/5","252/5",0
"294/5","252/5",0
60,"252/5",0
0,"258/5",0
"6/5","258/5",0
"12/5","258/5",0
"18/5","258/5",0
"24/5","258/5",0
6,"258/5",0
"36/5","258/5",0
"42/5","258/5",0
"48/5","258/5",0
"54/5","258/5",0
12,"258/5",0
"66/5","258/5",0
"72/5","258/5",0
"78/5","258/5",0
"84/5","258/5",0
18,"258/5",0
"96/5","258/5",0
"102/5","258/5",0
"108/5","258/5",0
"114/5","258/5",0
24,"258/5",0
"126/5","258/5",0
"132/5","258/5",0
"138/5","258/5",0
"144/5","258/5",0
30,"258/5",0
"156/5","258/5",0
"162/5","258/5",0
"168/5","258/5",0
"174/5","258/5",0
36,"258/5",0
"186/5","258/5",0
"192/5","258/5",0
"198/5","258/5",0
"204/5","258/5",0
42,"258/5",0
"216/5","258/5",0
"222/5","258/5",0
"228/5","258/5",0
"234/5","258/5",0
48,"258/5",0
"246/5","258/5",0
"252/5","258/5",0
"258/5","258/5",0
"264/5","258/5",0
54,"258/5",0
"276/5","258/5",0
"282/5","258/5",0
"288/5","258/5",0
"294/5","258/5",0
60,"258/5",0
0,"264/5",0
"6/5","264/5",0
"12/5","264/5",0
"18/5","264/5",0
"24/5","264/5",0
6,"264/5",0
"36/5","264/5",0
"42/5","264/5",0
"48/5","264/5",0
"54/5","264/5",0
12,"264/5",0
"66/5","264/5",0
"72/5","264/5",0
"78/5","264/5",0
"84/5","264/5",0
18,"264/5",0
"96/5","264/5",0
"102/5","264/5",0
"108/5","264/5",0
"114/5","264/5",0
24,"264/5",0
"126/5","264/5",0
"132/5","264/5",0
"138/5","264/5",0
"144/5","264/5",0
30,"264/5",0
"156/5","264/5",0
"162/5","264/5",0
"168/5","264/5",0
"174/5","264/5",0
36,"264/5",0
"186/5","264/5",0
"192/5","264/5",0
"198/5","264/5",0
"204/5","264/5",0
42,"264/5",0
"216/5","264/5",0
"222/5","264/5",0
"228/5","264/5",0
"234/5","264/5",0
48,"264/5",0
"246/5","264/5",0
"252/5","264/5",0
"258/5","264/5",0
"264/5","264/5",0
54,"264/5",0
"276/5","264/5",0
"282/5","264/5",0
"288/5","264/5",0
"294/5","264/5",0
60,"264/5",0
0,54,0
"6/5",54,0
"12/5",54,0
"18/5",54,0
"24/5",54,0
6,54,0
"36/5",54,0
"42/5",54,0
"48/5",54,0
"54/5",54,0
12,54,0
"66/5",54,0
"72/5",54,0
"78/5",54,0
"84/5",54,0
18,54,0
"96/5",54,0
"102/5",54,0
"108/5",54,0
"114/5",54,0
24,54,0
"126/5",54,0
"132/5",54,0
"138/5",54,0
"144/5",54,0
30,54,0
"156/5",54,0
"162/5",54,0
"168/5",54,0
"174/5",54,0
36,54,0
"186/5",54,0
"192/5",54,0
"198/5",54,0
"204/5",54,0
42,54,0
"216/5",54,0
"222/5",54,0
"228/5",54,0
"234/5",54,0
48,54,0
"246/5",54,0
"252/5",54,0
"258/5",54,0
"264/5",54,0
54,54,0
"276/5",54,0
"282/5",54,0
"288/5",54,0
"294/5",54,0
60,54,0
0,"276/5",0
"6/5","276/5",0
"12/5","276/5",0
"18/5","276/5",0
"24/5","276/5",0
6,"276/5",0
"36/5","276/5",0
"42/5","276/5",0
"48/5","276/5",0
"54/5","276/5",0
12,"276/5",0
"66/5","276/5",0
"72/5","276/5",0
"78/5","276/5",0
"84/5","276/5",0
18,"276/5",0
"96/5","276/5",0
"102/5","276/5",0
"108/5","276/5",0
"114/5","276/5",0
24,"276/5",0
"126/5","276/5",0
"132/5","276/5",0
"138/5","276/5",0
"144/5","276/5",0
30,"276/5",0
"156/5","276/5",0
"162/5","276/5",0
"168/5","276/5",0
"174/5","276/5",0
36,"276/5",0
"186/5","276/5",0
"192/5","276/5",0
"198/5","276/5",0
"204/5","276/5",0
42,"276/5",0
"216/5","276/5",0
"222/5","276/5",0
"228/5","276/5",0
"234/5","276/5",0
48,"276/5",0
"246/5","276/5",0
"252/5","276/5",0
"258/5","276/5",0
"264/5","276/5",0
54,"276/5",0
"276/5","276/5",0
"282/5","276/5",0
"288/5","276/5",0
"294/5","276/5",0
60,"276/5",0
0,"282/5",0
"6/5","282/5",0
"12/5","282/5",0
"18/5","282/5",0
"24/5","282/5",0
6,"282/5",0
"36/5","282/5",0
"42/5","282/5",0
"48/5","282/5",0
"54/5","282/5",0
12,"282/5",0
"66/5","282/5",0
"72/5","282/5",0
"78/5","282/5",0
"84/5","282/5",0
18,"282/5",0
"96/5","282/5",0
"102/5","282/5",0
"108/5","282/5",0
"114/5","282/5",0
24,"282/5",0
"126/5","282/5",0
"132/5","282/5",0
"138/5","282/5",0
"144/5","282/5",0
30,"282/5",0
"156/5","282/5",0
"162/5","282/5",0
"168/5","282/5",0
"174/5","282/5",0
36,"282/5",0
"186/5","282/5",0
"192/5","282/5",0
"198/5","282/5",0
"204/5","282/5",0
42,"282/5",0
"216/5","282/5",0
"222/5","282/5",0
"228/5","282/5",0
"234/5","282/5",0
48,"282/5",0
"246/5","282/5",0
"252/5","282/5",0
"258/5","282/5",0
"264/5","282/5",0
54,"282/5",0
"276/5","282/5",0
"282/5","282/5",0
"288/5","282/5",0
"294/5","282/5",0
60,"282/5",0
0,"288/5",0
"6/5","288/5",0
"12/5","288/5",0
"18/5","288/5",0
"24/5","288/5",0
6,"288/5",0
"36/5","288/5",0
"42/5","288/5",0
"48/5","288/5",0
"54/5","288/5",0
12,"288/5",0
"66/5","288/5",0
"72/5","288/5",0
"78/5","288/5",0
"84/5","288/5",0
18,"288/5",0
"96/5","288/5",0
"102/5","288/5",0
"108/5","288/5",0
"114/5","288/5",0
24,"288/5",0
"126/5","288/5",0
"132/5","288/5",0
"138/5","288/5",0
"144/5","288/5",0
30,"288/5",0
"156/5","288/5",0
"162/5","288/5",0
"168/5","288/5",0
"174/5","288/5",0
36,"288/5",0
"186/5","288/5",0
"192/5","288/5",0
"198/5","288/5",0
"204/5","288/5",0
42,"288/5",0
"216/5","288/5",0
"222/5","288/5",0
"228/5","288/5",0
"234/5","288/5",0
48,"288/5",0
"246/5","288/5",0
"252/5","288/5",0
"258/5","288/5",0
"264/5","288/5",0
54,"288/5",0
"276/5","288/5",0
"282/5","288/5",0
"288/5","288/5",0
"294/5","288/5",0
60,"288/5",0
0,"294/5",0
"6/5","294/5",0
"12/5","294/5",0
"18/5","294/5",0
"24/5","294/5",0
6,"294/5",0
"36/5","294/5",0
"42/5","294/5",0
"48/5","294/5",0
"54/5","294/5",0
12,"294/5",0
"66/5","294/5",0
"72/5","294/5",0
"78/5","294/5",0
"84/5","294/5",0
18,"294/5",0
"96/5","294/5",0
"102/5","294/5",0
"108/5","294/5",0
"114/5","294/5",0
24,"294/5",0
"126/5","294/5",0
"132/5","294/5",0
"138/5","294/5",0
"144/5","294/5",0
30,"294/5",0
"156/5","294/5",0
"162/5","294/5",0
"168/5","294/5",0
"174/5","294/5",0
36,"294/5",0
"186/5","294/5",0
"192/5","294/5",0
"198/5","294/5",0
"204/5","294/5",0
42,"294/5",0
"216/5","294/5",0
"222/5","294/5",0
"228/5","294/5",0
"234/5","294/5",0
48,"294/5",0
"246/5","294/5",0
"252/5","294/5",0
"258/5","294/5",0
"264/5","294/5",0
54,"294/5",0
"276/5","294/5",0
"282/5","294/5",0
"288/5","294/5",0
"294/5","294/5",0
60,"294/5",0
0,60,0
"6/5",60,0
"12/5",60,0
"18/5",60,0
"24/5",60,0
6,60,0
"36/5",60,0
"42/5",60,0
"48/5",60,0
"54/5",60,0
12,60,0
"66/5",60,0
"72/5",60,0
"78/5",60,0
"84/5",60,0
18,60,0
"96/5",60,0
"102/5",60,0
"108/5",60,0
"114/5",60,0
24,60,0
"126/5",60,0
"132/5",60,0
"138/5",60,0
"144/5",60,0
30,60,0
"156/5",60,0
"162/5",60,0
"168/5",60,0
"174/5",60,0
36,60,0
"186/5",60,0
"192/5",60,0
"198/5",60,0
"204/5",60,0
42,60,0
"216/5",60,0
"222/5",60,0
"228/5",60,0
"234/5",60,0
48,60,0
"246/5",60,0
"252/5",60,0
"258/5",60,0
"264/5",60,0
54,60,0
"276/5",60,0
"282/5",60,0
"288/5",60,0
"294/5",60,0
60,60,0
